year;accptTK;gbfp_SN;dcmlLtt;dcmlLng;Source;datstID;recrdrl;BEKNAAM;POLY_AREA;AREA;Area_km2;category;scientific_name;vernacular_name_en;vernacular_name_nl;gbif_link;ias_link;score;origin;popup
2012;2891770;Impatiens glandulifera Royle;50.81047;4.29095;INBO;https://doi.org/10.3897/phytokeys.12.2849;<a href=https://www.gbif.org/occurrence/871887531>;Zenne - Senne;1168339049.21;1168.33904921;1168;FG1;Impatiens glandulifera;Himalayan balsam;Reuzenbalsemien;https://www.gbif.org/species/7996854;https://ias.biodiversity.be/species/show/65;A3;Asia;Species: Himalayan balsam <em>Impatiens glandulifera</em><br>Year: 2012<br>Dataset: <a href=https://doi.org/10.3897/phytokeys.12.2849>https://doi.org/10.3897/phytokeys.12.2849</a><br>Source: INBO<br><a href=https://www.gbif.org/occurrence/871887531>GBIF record</a>
2012;2891770;Impatiens glandulifera Royle;50.71146;4.17784;INBO;https://doi.org/10.3897/phytokeys.12.2849;<a href=https://www.gbif.org/occurrence/871884762>;Zenne - Senne;1168339049.21;1168.33904921;1168;FG1;Impatiens glandulifera;Himalayan balsam;Reuzenbalsemien;https://www.gbif.org/species/7996854;https://ias.biodiversity.be/species/show/65;A3;Asia;Species: Himalayan balsam <em>Impatiens glandulifera</em><br>Year: 2012<br>Dataset: <a href=https://doi.org/10.3897/phytokeys.12.2849>https://doi.org/10.3897/phytokeys.12.2849</a><br>Source: INBO<br><a href=https://www.gbif.org/occurrence/871884762>GBIF record</a>
2012;2891770;Impatiens glandulifera Royle;51.00796;4.63258;INBO;https://doi.org/10.3897/phytokeys.12.2849;<a href=https://www.gbif.org/occurrence/871883759>;Dijle - Dyle;1284040130.36;1284.04013036;1284;FG1;Impatiens glandulifera;Himalayan balsam;Reuzenbalsemien;https://www.gbif.org/species/7996854;https://ias.biodiversity.be/species/show/65;A3;Asia;Species: Himalayan balsam <em>Impatiens glandulifera</em><br>Year: 2012<br>Dataset: <a href=https://doi.org/10.3897/phytokeys.12.2849>https://doi.org/10.3897/phytokeys.12.2849</a><br>Source: INBO<br><a href=https://www.gbif.org/occurrence/871883759>GBIF record</a>
2012;2891770;Impatiens glandulifera Royle;51.04403;4.57575;INBO;https://doi.org/10.3897/phytokeys.12.2849;<a href=https://www.gbif.org/occurrence/871883424>;Dijle - Dyle;1284040130.36;1284.04013036;1284;FG1;Impatiens glandulifera;Himalayan balsam;Reuzenbalsemien;https://www.gbif.org/species/7996854;https://ias.biodiversity.be/species/show/65;A3;Asia;Species: Himalayan balsam <em>Impatiens glandulifera</em><br>Year: 2012<br>Dataset: <a href=https://doi.org/10.3897/phytokeys.12.2849>https://doi.org/10.3897/phytokeys.12.2849</a><br>Source: INBO<br><a href=https://www.gbif.org/occurrence/871883424>GBIF record</a>
2012;2891770;Impatiens glandulifera Royle;50.7834;4.19173;INBO;https://doi.org/10.3897/phytokeys.12.2849;<a href=https://www.gbif.org/occurrence/871881070>;Zenne - Senne;1168339049.21;1168.33904921;1168;FG1;Impatiens glandulifera;Himalayan balsam;Reuzenbalsemien;https://www.gbif.org/species/7996854;https://ias.biodiversity.be/species/show/65;A3;Asia;Species: Himalayan balsam <em>Impatiens glandulifera</em><br>Year: 2012<br>Dataset: <a href=https://doi.org/10.3897/phytokeys.12.2849>https://doi.org/10.3897/phytokeys.12.2849</a><br>Source: INBO<br><a href=https://www.gbif.org/occurrence/871881070>GBIF record</a>
2012;2891770;Impatiens glandulifera Royle;51.03522;4.39038;INBO;https://doi.org/10.3897/phytokeys.12.2849;<a href=https://www.gbif.org/occurrence/871879232>;Zenne - Senne;1168339049.21;1168.33904921;1168;FG1;Impatiens glandulifera;Himalayan balsam;Reuzenbalsemien;https://www.gbif.org/species/7996854;https://ias.biodiversity.be/species/show/65;A3;Asia;Species: Himalayan balsam <em>Impatiens glandulifera</em><br>Year: 2012<br>Dataset: <a href=https://doi.org/10.3897/phytokeys.12.2849>https://doi.org/10.3897/phytokeys.12.2849</a><br>Source: INBO<br><a href=https://www.gbif.org/occurrence/871879232>GBIF record</a>
2012;2891770;Impatiens glandulifera Royle;50.71153;4.23447;INBO;https://doi.org/10.3897/phytokeys.12.2849;<a href=https://www.gbif.org/occurrence/871878333>;Zenne - Senne;1168339049.21;1168.33904921;1168;FG1;Impatiens glandulifera;Himalayan balsam;Reuzenbalsemien;https://www.gbif.org/species/7996854;https://ias.biodiversity.be/species/show/65;A3;Asia;Species: Himalayan balsam <em>Impatiens glandulifera</em><br>Year: 2012<br>Dataset: <a href=https://doi.org/10.3897/phytokeys.12.2849>https://doi.org/10.3897/phytokeys.12.2849</a><br>Source: INBO<br><a href=https://www.gbif.org/occurrence/871878333>GBIF record</a>
2012;2891770;Impatiens glandulifera Royle;50.79247;4.26261;INBO;https://doi.org/10.3897/phytokeys.12.2849;<a href=https://www.gbif.org/occurrence/871876917>;Zenne - Senne;1168339049.21;1168.33904921;1168;FG1;Impatiens glandulifera;Himalayan balsam;Reuzenbalsemien;https://www.gbif.org/species/7996854;https://ias.biodiversity.be/species/show/65;A3;Asia;Species: Himalayan balsam <em>Impatiens glandulifera</em><br>Year: 2012<br>Dataset: <a href=https://doi.org/10.3897/phytokeys.12.2849>https://doi.org/10.3897/phytokeys.12.2849</a><br>Source: INBO<br><a href=https://www.gbif.org/occurrence/871876917>GBIF record</a>
2012;2891770;Impatiens glandulifera Royle;50.72955;4.27691;INBO;https://doi.org/10.3897/phytokeys.12.2849;<a href=https://www.gbif.org/occurrence/871875027>;Zenne - Senne;1168339049.21;1168.33904921;1168;FG1;Impatiens glandulifera;Himalayan balsam;Reuzenbalsemien;https://www.gbif.org/species/7996854;https://ias.biodiversity.be/species/show/65;A3;Asia;Species: Himalayan balsam <em>Impatiens glandulifera</em><br>Year: 2012<br>Dataset: <a href=https://doi.org/10.3897/phytokeys.12.2849>https://doi.org/10.3897/phytokeys.12.2849</a><br>Source: INBO<br><a href=https://www.gbif.org/occurrence/871875027>GBIF record</a>
2012;3034825;Heracleum mantegazzianum Sommier & Levier;50.72955;4.27691;INBO;https://doi.org/10.3897/phytokeys.12.2849;<a href=https://www.gbif.org/occurrence/871874688>;Zenne - Senne;1168339049.21;1168.33904921;1168;FG1;Heracleum mantegazzianum;Giant hogweed;Reuzenbereklauw;https://www.gbif.org/species/3034825;https://ias.biodiversity.be/species/show/10;A3;Asia;Species: Giant hogweed <em>Heracleum mantegazzianum</em><br>Year: 2012<br>Dataset: <a href=https://doi.org/10.3897/phytokeys.12.2849>https://doi.org/10.3897/phytokeys.12.2849</a><br>Source: INBO<br><a href=https://www.gbif.org/occurrence/871874688>GBIF record</a>
2012;3034825;Heracleum mantegazzianum Sommier & Levier;50.73854;4.2769;INBO;https://doi.org/10.3897/phytokeys.12.2849;<a href=https://www.gbif.org/occurrence/871871183>;Zenne - Senne;1168339049.21;1168.33904921;1168;FG1;Heracleum mantegazzianum;Giant hogweed;Reuzenbereklauw;https://www.gbif.org/species/3034825;https://ias.biodiversity.be/species/show/10;A3;Asia;Species: Giant hogweed <em>Heracleum mantegazzianum</em><br>Year: 2012<br>Dataset: <a href=https://doi.org/10.3897/phytokeys.12.2849>https://doi.org/10.3897/phytokeys.12.2849</a><br>Source: INBO<br><a href=https://www.gbif.org/occurrence/871871183>GBIF record</a>
2011;2891770;Impatiens glandulifera Royle;51.01659;4.76089;INBO;https://doi.org/10.3897/phytokeys.12.2849;<a href=https://www.gbif.org/occurrence/871856127>;Dijle - Dyle;1284040130.36;1284.04013036;1284;FG1;Impatiens glandulifera;Himalayan balsam;Reuzenbalsemien;https://www.gbif.org/species/7996854;https://ias.biodiversity.be/species/show/65;A3;Asia;Species: Himalayan balsam <em>Impatiens glandulifera</em><br>Year: 2011<br>Dataset: <a href=https://doi.org/10.3897/phytokeys.12.2849>https://doi.org/10.3897/phytokeys.12.2849</a><br>Source: INBO<br><a href=https://www.gbif.org/occurrence/871856127>GBIF record</a>
2011;2891770;Impatiens glandulifera Royle;50.74753;4.27688;INBO;https://doi.org/10.3897/phytokeys.12.2849;<a href=https://www.gbif.org/occurrence/871848564>;Zenne - Senne;1168339049.21;1168.33904921;1168;FG1;Impatiens glandulifera;Himalayan balsam;Reuzenbalsemien;https://www.gbif.org/species/7996854;https://ias.biodiversity.be/species/show/65;A3;Asia;Species: Himalayan balsam <em>Impatiens glandulifera</em><br>Year: 2011<br>Dataset: <a href=https://doi.org/10.3897/phytokeys.12.2849>https://doi.org/10.3897/phytokeys.12.2849</a><br>Source: INBO<br><a href=https://www.gbif.org/occurrence/871848564>GBIF record</a>
2011;2891770;Impatiens glandulifera Royle;50.70253;4.22034;INBO;https://doi.org/10.3897/phytokeys.12.2849;<a href=https://www.gbif.org/occurrence/871847239>;Zenne - Senne;1168339049.21;1168.33904921;1168;FG1;Impatiens glandulifera;Himalayan balsam;Reuzenbalsemien;https://www.gbif.org/species/7996854;https://ias.biodiversity.be/species/show/65;A3;Asia;Species: Himalayan balsam <em>Impatiens glandulifera</em><br>Year: 2011<br>Dataset: <a href=https://doi.org/10.3897/phytokeys.12.2849>https://doi.org/10.3897/phytokeys.12.2849</a><br>Source: INBO<br><a href=https://www.gbif.org/occurrence/871847239>GBIF record</a>
2011;2891770;Impatiens glandulifera Royle;50.77399;4.00746;INBO;https://doi.org/10.3897/phytokeys.12.2849;<a href=https://www.gbif.org/occurrence/871846658>;Mark - Marcq;178649712.428;178.649712428;179;FG1;Impatiens glandulifera;Himalayan balsam;Reuzenbalsemien;https://www.gbif.org/species/7996854;https://ias.biodiversity.be/species/show/65;A3;Asia;Species: Himalayan balsam <em>Impatiens glandulifera</em><br>Year: 2011<br>Dataset: <a href=https://doi.org/10.3897/phytokeys.12.2849>https://doi.org/10.3897/phytokeys.12.2849</a><br>Source: INBO<br><a href=https://www.gbif.org/occurrence/871846658>GBIF record</a>
2011;2891770;Impatiens glandulifera Royle;50.76553;4.43276;INBO;https://doi.org/10.3897/phytokeys.12.2849;<a href=https://www.gbif.org/occurrence/871846399>;Dijle - Dyle;1284040130.36;1284.04013036;1284;FG1;Impatiens glandulifera;Himalayan balsam;Reuzenbalsemien;https://www.gbif.org/species/7996854;https://ias.biodiversity.be/species/show/65;A3;Asia;Species: Himalayan balsam <em>Impatiens glandulifera</em><br>Year: 2011<br>Dataset: <a href=https://doi.org/10.3897/phytokeys.12.2849>https://doi.org/10.3897/phytokeys.12.2849</a><br>Source: INBO<br><a href=https://www.gbif.org/occurrence/871846399>GBIF record</a>
2011;2891770;Impatiens glandulifera Royle;50.73857;4.33356;INBO;https://doi.org/10.3897/phytokeys.12.2849;<a href=https://www.gbif.org/occurrence/871845572>;Zenne - Senne;1168339049.21;1168.33904921;1168;FG1;Impatiens glandulifera;Himalayan balsam;Reuzenbalsemien;https://www.gbif.org/species/7996854;https://ias.biodiversity.be/species/show/65;A3;Asia;Species: Himalayan balsam <em>Impatiens glandulifera</em><br>Year: 2011<br>Dataset: <a href=https://doi.org/10.3897/phytokeys.12.2849>https://doi.org/10.3897/phytokeys.12.2849</a><br>Source: INBO<br><a href=https://www.gbif.org/occurrence/871845572>GBIF record</a>
2011;3034825;Heracleum mantegazzianum Sommier & Levier;50.86416;4.61756;INBO;https://doi.org/10.3897/phytokeys.12.2849;<a href=https://www.gbif.org/occurrence/871838304>;Dijle - Dyle;1284040130.36;1284.04013036;1284;FG1;Heracleum mantegazzianum;Giant hogweed;Reuzenbereklauw;https://www.gbif.org/species/3034825;https://ias.biodiversity.be/species/show/10;A3;Asia;Species: Giant hogweed <em>Heracleum mantegazzianum</em><br>Year: 2011<br>Dataset: <a href=https://doi.org/10.3897/phytokeys.12.2849>https://doi.org/10.3897/phytokeys.12.2849</a><br>Source: INBO<br><a href=https://www.gbif.org/occurrence/871838304>GBIF record</a>
2003;5329212;Elodea nuttallii (Planch.) H.St.John;51.06218;4.41892;INBO;https://doi.org/10.3897/phytokeys.12.2849;<a href=https://www.gbif.org/occurrence/871838153>;Dijle - Dyle;1284040130.36;1284.04013036;1284;FG3;Elodea nuttallii;Nuttall's waterweed;Smalle waterpest;https://www.gbif.org/species/5329212;https://ias.biodiversity.be/species/show/57;A3;North America;Species: Nuttall's waterweed <em>Elodea nuttallii</em><br>Year: 2003<br>Dataset: <a href=https://doi.org/10.3897/phytokeys.12.2849>https://doi.org/10.3897/phytokeys.12.2849</a><br>Source: INBO<br><a href=https://www.gbif.org/occurrence/871838153>GBIF record</a>
2011;3034825;Heracleum mantegazzianum Sommier & Levier;50.93582;4.71753;INBO;https://doi.org/10.3897/phytokeys.12.2849;<a href=https://www.gbif.org/occurrence/871823370>;Dijle - Dyle;1284040130.36;1284.04013036;1284;FG1;Heracleum mantegazzianum;Giant hogweed;Reuzenbereklauw;https://www.gbif.org/species/3034825;https://ias.biodiversity.be/species/show/10;A3;Asia;Species: Giant hogweed <em>Heracleum mantegazzianum</em><br>Year: 2011<br>Dataset: <a href=https://doi.org/10.3897/phytokeys.12.2849>https://doi.org/10.3897/phytokeys.12.2849</a><br>Source: INBO<br><a href=https://www.gbif.org/occurrence/871823370>GBIF record</a>
2011;2891770;Impatiens glandulifera Royle;51.0441;4.53298;INBO;https://doi.org/10.3897/phytokeys.12.2849;<a href=https://www.gbif.org/occurrence/871818631>;Dijle - Dyle;1284040130.36;1284.04013036;1284;FG1;Impatiens glandulifera;Himalayan balsam;Reuzenbalsemien;https://www.gbif.org/species/7996854;https://ias.biodiversity.be/species/show/65;A3;Asia;Species: Himalayan balsam <em>Impatiens glandulifera</em><br>Year: 2011<br>Dataset: <a href=https://doi.org/10.3897/phytokeys.12.2849>https://doi.org/10.3897/phytokeys.12.2849</a><br>Source: INBO<br><a href=https://www.gbif.org/occurrence/871818631>GBIF record</a>
2011;2891770;Impatiens glandulifera Royle;50.80139;4.20585;INBO;https://doi.org/10.3897/phytokeys.12.2849;<a href=https://www.gbif.org/occurrence/871811689>;Zenne - Senne;1168339049.21;1168.33904921;1168;FG1;Impatiens glandulifera;Himalayan balsam;Reuzenbalsemien;https://www.gbif.org/species/7996854;https://ias.biodiversity.be/species/show/65;A3;Asia;Species: Himalayan balsam <em>Impatiens glandulifera</em><br>Year: 2011<br>Dataset: <a href=https://doi.org/10.3897/phytokeys.12.2849>https://doi.org/10.3897/phytokeys.12.2849</a><br>Source: INBO<br><a href=https://www.gbif.org/occurrence/871811689>GBIF record</a>
2011;2891770;Impatiens glandulifera Royle;50.7655;4.26267;INBO;https://doi.org/10.3897/phytokeys.12.2849;<a href=https://www.gbif.org/occurrence/871809481>;Zenne - Senne;1168339049.21;1168.33904921;1168;FG1;Impatiens glandulifera;Himalayan balsam;Reuzenbalsemien;https://www.gbif.org/species/7996854;https://ias.biodiversity.be/species/show/65;A3;Asia;Species: Himalayan balsam <em>Impatiens glandulifera</em><br>Year: 2011<br>Dataset: <a href=https://doi.org/10.3897/phytokeys.12.2849>https://doi.org/10.3897/phytokeys.12.2849</a><br>Source: INBO<br><a href=https://www.gbif.org/occurrence/871809481>GBIF record</a>
2011;3034825;Heracleum mantegazzianum Sommier & Levier;50.91818;4.57519;INBO;https://doi.org/10.3897/phytokeys.12.2849;<a href=https://www.gbif.org/occurrence/871804706>;Dijle - Dyle;1284040130.36;1284.04013036;1284;FG1;Heracleum mantegazzianum;Giant hogweed;Reuzenbereklauw;https://www.gbif.org/species/3034825;https://ias.biodiversity.be/species/show/10;A3;Asia;Species: Giant hogweed <em>Heracleum mantegazzianum</em><br>Year: 2011<br>Dataset: <a href=https://doi.org/10.3897/phytokeys.12.2849>https://doi.org/10.3897/phytokeys.12.2849</a><br>Source: INBO<br><a href=https://www.gbif.org/occurrence/871804706>GBIF record</a>
2010;2891770;Impatiens glandulifera Royle;50.77415;4.06417;INBO;https://doi.org/10.3897/phytokeys.12.2849;<a href=https://www.gbif.org/occurrence/871781035>;Mark - Marcq;178649712.428;178.649712428;179;FG1;Impatiens glandulifera;Himalayan balsam;Reuzenbalsemien;https://www.gbif.org/species/7996854;https://ias.biodiversity.be/species/show/65;A3;Asia;Species: Himalayan balsam <em>Impatiens glandulifera</em><br>Year: 2010<br>Dataset: <a href=https://doi.org/10.3897/phytokeys.12.2849>https://doi.org/10.3897/phytokeys.12.2849</a><br>Source: INBO<br><a href=https://www.gbif.org/occurrence/871781035>GBIF record</a>
2010;3034825;Heracleum mantegazzianum Sommier & Levier;50.76547;4.50364;INBO;https://doi.org/10.3897/phytokeys.12.2849;<a href=https://www.gbif.org/occurrence/871778759>;Dijle - Dyle;1284040130.36;1284.04013036;1284;FG1;Heracleum mantegazzianum;Giant hogweed;Reuzenbereklauw;https://www.gbif.org/species/3034825;https://ias.biodiversity.be/species/show/10;A3;Asia;Species: Giant hogweed <em>Heracleum mantegazzianum</em><br>Year: 2010<br>Dataset: <a href=https://doi.org/10.3897/phytokeys.12.2849>https://doi.org/10.3897/phytokeys.12.2849</a><br>Source: INBO<br><a href=https://www.gbif.org/occurrence/871778759>GBIF record</a>
2010;2891770;Impatiens glandulifera Royle;50.76549;4.2485;INBO;https://doi.org/10.3897/phytokeys.12.2849;<a href=https://www.gbif.org/occurrence/871778568>;Zenne - Senne;1168339049.21;1168.33904921;1168;FG1;Impatiens glandulifera;Himalayan balsam;Reuzenbalsemien;https://www.gbif.org/species/7996854;https://ias.biodiversity.be/species/show/65;A3;Asia;Species: Himalayan balsam <em>Impatiens glandulifera</em><br>Year: 2010<br>Dataset: <a href=https://doi.org/10.3897/phytokeys.12.2849>https://doi.org/10.3897/phytokeys.12.2849</a><br>Source: INBO<br><a href=https://www.gbif.org/occurrence/871778568>GBIF record</a>
2010;2891770;Impatiens glandulifera Royle;50.76547;4.50364;INBO;https://doi.org/10.3897/phytokeys.12.2849;<a href=https://www.gbif.org/occurrence/871778500>;Dijle - Dyle;1284040130.36;1284.04013036;1284;FG1;Impatiens glandulifera;Himalayan balsam;Reuzenbalsemien;https://www.gbif.org/species/7996854;https://ias.biodiversity.be/species/show/65;A3;Asia;Species: Himalayan balsam <em>Impatiens glandulifera</em><br>Year: 2010<br>Dataset: <a href=https://doi.org/10.3897/phytokeys.12.2849>https://doi.org/10.3897/phytokeys.12.2849</a><br>Source: INBO<br><a href=https://www.gbif.org/occurrence/871778500>GBIF record</a>
2010;2891770;Impatiens glandulifera Royle;50.77452;4.30518;INBO;https://doi.org/10.3897/phytokeys.12.2849;<a href=https://www.gbif.org/occurrence/871776954>;Zenne - Senne;1168339049.21;1168.33904921;1168;FG1;Impatiens glandulifera;Himalayan balsam;Reuzenbalsemien;https://www.gbif.org/species/7996854;https://ias.biodiversity.be/species/show/65;A3;Asia;Species: Himalayan balsam <em>Impatiens glandulifera</em><br>Year: 2010<br>Dataset: <a href=https://doi.org/10.3897/phytokeys.12.2849>https://doi.org/10.3897/phytokeys.12.2849</a><br>Source: INBO<br><a href=https://www.gbif.org/occurrence/871776954>GBIF record</a>
2010;2891770;Impatiens glandulifera Royle;50.7116;4.31942;INBO;https://doi.org/10.3897/phytokeys.12.2849;<a href=https://www.gbif.org/occurrence/871776797>;Zenne - Senne;1168339049.21;1168.33904921;1168;FG1;Impatiens glandulifera;Himalayan balsam;Reuzenbalsemien;https://www.gbif.org/species/7996854;https://ias.biodiversity.be/species/show/65;A3;Asia;Species: Himalayan balsam <em>Impatiens glandulifera</em><br>Year: 2010<br>Dataset: <a href=https://doi.org/10.3897/phytokeys.12.2849>https://doi.org/10.3897/phytokeys.12.2849</a><br>Source: INBO<br><a href=https://www.gbif.org/occurrence/871776797>GBIF record</a>
2009;2891770;Impatiens glandulifera Royle;50.7116;4.31942;INBO;https://doi.org/10.3897/phytokeys.12.2849;<a href=https://www.gbif.org/occurrence/871770029>;Zenne - Senne;1168339049.21;1168.33904921;1168;FG1;Impatiens glandulifera;Himalayan balsam;Reuzenbalsemien;https://www.gbif.org/species/7996854;https://ias.biodiversity.be/species/show/65;A3;Asia;Species: Himalayan balsam <em>Impatiens glandulifera</em><br>Year: 2009<br>Dataset: <a href=https://doi.org/10.3897/phytokeys.12.2849>https://doi.org/10.3897/phytokeys.12.2849</a><br>Source: INBO<br><a href=https://www.gbif.org/occurrence/871770029>GBIF record</a>
